 BIL 20020427  5.75  2.18  0.02  0.05  0.05 381.7
 BIL 20020428  6.90  5.68  0.12  0.55  0.26 328.7
 BIL 20020429  7.34  5.85  0.00  0.61  0.31 314.5
 BIL 20020430  6.10  2.30  0.09  0.00  0.00 370.4
 BIL 20020501  5.64  4.46  0.09  0.53  0.26 398.9
 BIL 20020503  5.69  4.72  0.17  0.52  0.24 401.1
 BIL 20020504  5.96  4.91  0.08  0.57  0.30 387.7
 BIL 20020505  6.63  4.05  0.00  0.29  0.31 355.8
 BIL 20020506  5.93  3.72  0.00  0.22  0.45 393.8
 BIL 20020507  6.07  2.66  0.00  0.00  0.30 388.3
 BIL 20020508  5.79  2.47  0.00  0.07  0.17 406.6
 BIL 20020509  6.31  5.15  0.15  0.54  0.21 379.6
 BIL 20020510  6.22  2.84  0.00  0.10  0.20 386.4
 BIL 20020511  6.35  5.67  0.34  0.50  0.14 382.0
 BIL 20020512  7.38  6.49  0.35  0.48  0.12 337.7
 BIL 20020513  7.15  6.79  0.57  0.42  0.01 347.7
 BIL 20020514  6.85  5.34  0.12  0.42  0.34 362.6
 BIL 20020515  6.24  5.27  0.15  0.58  0.22 393.8
 BIL 20020516  7.34  4.29  0.15  0.14  0.21 344.5
 BIL 20020517  7.58  5.89  0.10  0.53  0.21 336.9
 BIL 20020518  7.83  5.74  0.00  0.43  0.41 329.1
 BIL 20020519  8.35  7.45  0.28  0.56  0.15 313.1
 BIL 20020520  8.94  7.96  0.25  0.58  0.17 296.7
 BIL 20020521  8.15  5.60  0.00  0.42  0.31 321.7
 BIL 20020522  7.61  4.08  0.00  0.19  0.27 342.2
 BIL 20020523  8.23  4.76  0.08  0.21  0.21 320.9
 BIL 20020524  7.54  5.81  0.10  0.42  0.35 346.4
 BIL 20020525  7.52  5.60  0.00  0.45  0.41 348.0
 BIL 20020526  7.32  4.03  0.04  0.16  0.28 357.1
 BIL 20020527  7.64  5.25  0.06  0.28  0.41 345.5
 BIL 20020528  8.66  7.50  0.14  0.63  0.22 312.1
 BIL 20020529  9.08  6.04  0.05  0.26  0.40 300.2
 BIL 20020530  9.62  6.13  0.00  0.25  0.43 287.4
 BIL 20020531  9.83  8.30  0.28  0.47  0.16 282.8
 BIL 20020601  9.00  5.26  0.00  0.23  0.33 304.8
 BIL 20020602  8.66  5.10  0.05  0.15  0.37 315.3
