 BOI 20030602  8.54  8.05  0.52  0.46  0.02 327.1
 BOI 20030603  8.97  8.45  0.48  0.49  0.04 314.0
 BOI 20030604  8.83  8.45  0.64  0.36  0.00 318.7
 BOI 20030605  8.16  7.55  0.43  0.50  0.07 340.8
 BOI 20030606  8.40  7.94  0.53  0.46  0.01 333.0
 BOI 20030607  8.64  8.07  0.48  0.47  0.05 325.3
 BOI 20030608  8.54  7.05  0.12  0.54  0.28 329.2
 BOI 20030609  8.44  7.67  0.35  0.53  0.12 333.1
 BOI 20030610  8.78  7.72  0.29  0.52  0.16 322.7
 BOI 20030611  8.45  7.93  0.49  0.46  0.06 333.3
 BOI 20030612  8.30  6.89  0.11  0.56  0.28 338.5
 BOI 20030613  8.57  7.55  0.28  0.52  0.18 329.5
 BOI 20030614  9.00  7.63  0.19  0.54  0.22 316.7
 BOI 20030615  9.00  7.78  0.25  0.52  0.19 316.7
 BOI 20030616  8.52  8.14  0.62  0.35  0.04 331.4
 BOI 20030617  8.55  8.04  0.52  0.45  0.03 330.8
 BOI 20030618  9.31  7.43  0.07  0.53  0.31 308.3
 BOI 20030619  9.21  7.02  0.00  0.50  0.38 311.2
 BOI 20030620  8.13  6.73  0.26  0.43  0.21 345.4
 BOI 20030621  7.29  6.22  0.24  0.49  0.22 378.2
 BOI 20030622  7.28  6.26  0.24  0.51  0.21 378.6
 BOI 20030623  7.10  4.96  0.07  0.28  0.42 386.6
 BOI 20030624  7.30  5.54  0.12  0.44  0.26 377.5
 BOI 20030625  7.66  7.13  0.47  0.47  0.06 362.3
 BOI 20030626  8.43  8.04  0.56  0.44  0.01 334.2
 BOI 20030627  9.06  8.30  0.39  0.51  0.10 314.6
 BOI 20030628  8.93  8.44  0.51  0.49  0.00 318.2
 BOI 20030629  8.95  8.26  0.37  0.55  0.09 317.3
 BOI 20030630  9.24  8.66  0.54  0.40  0.06 309.1
 BOI 20030701  9.49  8.26  0.23  0.56  0.18 301.4
 BOI 20030702  9.20  7.86  0.20  0.54  0.22 309.3
 BOI 20030703  9.23  8.42  0.39  0.51  0.09 308.0
 BOI 20030704  9.18  8.77  0.62  0.38  0.00 308.9
 BOI 20030705  8.99  8.19  0.50  0.38  0.09 314.1
 BOI 20030706  9.04  8.55  0.54  0.45  0.01 312.2
 BOI 20030707  8.85  8.19  0.41  0.51  0.09 317.3
 BOI 20030708  8.72  8.14  0.50  0.44  0.06 320.8
 BOI 20030709  9.17  8.93  0.81  0.19  0.00 307.1
 BOI 20030710  9.32  8.71  0.45  0.52  0.03 302.1
 BOI 20030711  9.29  8.78  0.56  0.41  0.03 302.1
 BOI 20030712  9.34  8.66  0.43  0.51  0.06 300.0
 BOI 20030713  9.21  8.64  0.53  0.42  0.05 303.0
 BOI 20030714  9.24  8.70  0.51  0.47  0.02 301.4
 BOI 20030715  9.44  8.58  0.37  0.52  0.10 295.6
 BOI 20030716  9.17  8.27  0.34  0.53  0.12 301.9
 BOI 20030717  9.51  8.50  0.30  0.54  0.15 292.5
 BOI 20030718  9.15  7.71  0.19  0.51  0.25 300.8
 BOI 20030719  9.61  8.69  0.35  0.50  0.15 288.6
 BOI 20030720  9.38  8.70  0.45  0.48  0.07 293.6
 BOI 20030721  9.72  9.21  0.55  0.42  0.04 284.1
 BOI 20030722  9.43  8.66  0.39  0.52  0.09 290.4
 BOI 20030723  9.39  8.20  0.25  0.52  0.21 290.2
 BOI 20030724  9.40  6.90  0.22  0.26  0.29 289.1
 BOI 20030725  8.76  6.42  0.06  0.38  0.38 305.3
 BOI 20030726  8.63  7.39  0.19  0.54  0.24 308.1
 BOI 20030727  8.70  8.12  0.46  0.50  0.04 304.6
 BOI 20030728  8.91  8.04  0.33  0.52  0.15 297.4
 BOI 20030729  8.99  8.53  0.55  0.45  0.00 294.4
 BOI 20030730  9.00  8.57  0.59  0.41  0.00 293.2
 BOI 20030801  8.87  7.91  0.30  0.53  0.16 293.8
 BOI 20030802  8.96  7.00  0.20  0.37  0.28 289.9
 BOI 20030803  8.22  5.63  0.15  0.27  0.27 310.2
 BOI 20030804  8.32  7.53  0.37  0.50  0.12 305.4
 BOI 20030805  8.23  6.69  0.21  0.49  0.17 306.4
 BOI 20030806  8.06  7.12  0.32  0.50  0.15 310.6
 BOI 20030807  7.78  7.27  0.51  0.43  0.06 318.1
 BOI 20030808  7.90  7.30  0.59  0.32  0.06 312.7
 BOI 20030810  8.61  8.07  0.49  0.48  0.03 287.7
 BOI 20030811  8.54  7.48  0.27  0.53  0.17 287.6
 BOI 20030812  8.32  7.44  0.33  0.52  0.13 292.0
 BOI 20030813  8.27  7.92  0.64  0.36  0.00 291.5
 BOI 20030814  8.07  7.38  0.37  0.53  0.10 295.6
 BOI 20030815  7.92  6.73  0.19  0.53  0.24 297.9
 BOI 20030816  7.77  7.01  0.40  0.46  0.12 300.7
 BOI 20030817  8.32  7.85  0.52  0.44  0.05 282.4
 BOI 20030818  8.32  7.92  0.59  0.41  0.00 280.5
 BOI 20030819  7.93  7.37  0.42  0.52  0.07 290.2
 BOI 20030820  7.50  7.23  0.71  0.29  0.00 301.1
 BOI 20030821  7.88  6.03  0.20  0.33  0.30 287.1
 BOI 20030822  7.94  5.61  0.16  0.24  0.35 282.8
 BOI 20030823  7.75  6.45  0.22  0.45  0.26 286.1
 BOI 20030824  7.32  6.86  0.47  0.48  0.06 297.4
 BOI 20030825  7.63  7.35  0.64  0.37  0.00 285.1
 BOI 20030826  7.67  6.05  0.10  0.48  0.31 281.1
 BOI 20030827  7.40  6.65  0.34  0.51  0.14 287.4
 BOI 20030828  7.64  7.02  0.44  0.47  0.08 276.9
 BOI 20030829  6.98  6.22  0.34  0.49  0.15 296.5
 BOI 20030830  6.88  6.68  0.78  0.22  0.00 297.0
 BOI 20030831  7.01  6.75  0.70  0.30  0.00 289.7
 BOI 20030901  6.81  6.29  0.43  0.49  0.08 293.6
 BOI 20030902  6.59  6.26  0.56  0.44  0.00 298.8
 BOI 20030903  7.02  6.78  0.74  0.26  0.00 280.5
 BOI 20030904  7.27  6.24  0.20  0.54  0.23 269.5
 BOI 20030905  6.98  6.19  0.28  0.53  0.18 275.6
 BOI 20030906  6.73  5.95  0.34  0.47  0.16 281.4
 BOI 20030907  6.22  5.49  0.31  0.51  0.15 297.3
 BOI 20030908  5.34  4.87  0.42  0.46  0.11 335.1
 BOI 20030909  5.15  2.93  0.02  0.13  0.40 341.2
 BOI 20030910  5.28  4.36  0.22  0.43  0.27 329.7
 BOI 20030911  5.90  4.91  0.17  0.50  0.27 296.4
 BOI 20030912  6.21  5.72  0.48  0.45  0.05 280.8
 BOI 20030913  5.74  5.49  0.67  0.31  0.02 296.2
 BOI 20030914  5.78  5.59  0.75  0.25  0.00 291.1
 BOI 20030915  5.69  4.81  0.25  0.48  0.20 291.2
 BOI 20030916  5.21  4.31  0.22  0.46  0.23 309.4
 BOI 20030917  4.49  3.87  0.30  0.46  0.19 347.4
 BOI 20030918  5.31  4.80  0.34  0.52  0.14 296.4
 BOI 20030919  5.23  4.98  0.60  0.39  0.01 296.1
 BOI 20030920  5.25  4.92  0.50  0.46  0.04 291.3
 BOI 20030921  5.38  5.01  0.49  0.44  0.07 281.4
 BOI 20030922  5.38  5.25  0.83  0.17  0.00 277.2
 BOI 20030923  5.27  5.11  0.76  0.24  0.00 277.9
 BOI 20030924  5.28  5.17  0.86  0.14  0.00 273.3
 BOI 20030925  5.17  4.83  0.54  0.40  0.05 274.0
 BOI 20030926  5.41  5.11  0.54  0.44  0.02 260.2
 BOI 20030927  5.23  4.99  0.61  0.39  0.00 263.7
 BOI 20030928  5.24  5.09  0.71  0.30  0.00 259.0
 BOI 20030929  5.07  4.30  0.23  0.50  0.21 262.6
 BOI 20030930  4.81  4.35  0.44  0.43  0.10 270.1
 BOI 20031001  4.72  3.96  0.16  0.53  0.26 270.2
 BOI 20031002  4.68  4.23  0.39  0.41  0.21 267.9
 BOI 20031003  4.32  3.98  0.48  0.40  0.12 282.7
 BOI 20031004  4.37  3.92  0.39  0.42  0.18 274.9
 BOI 20031005  4.27  3.71  0.34  0.41  0.21 275.4
 BOI 20031006  4.13  3.55  0.38  0.34  0.22 279.0
 BOI 20031007  4.02  2.95  0.09  0.41  0.29 280.2
 BOI 20031008  3.94  3.31  0.25  0.44  0.24 279.9
 BOI 20031009  4.07  2.98  0.17  0.38  0.20 268.4
 BOI 20031010  3.48  3.02  0.37  0.40  0.17 301.5
 BOI 20031011  3.93  3.43  0.23  0.50  0.27 267.5
 BOI 20031012  3.78  3.16  0.15  0.49  0.33 271.6
 BOI 20031013  3.49  3.05  0.28  0.48  0.22 286.3
 BOI 20031014  3.65  3.14  0.25  0.46  0.27 270.6
 BOI 20031015  3.63  2.48  0.06  0.36  0.29 266.8
 BOI 20031017  3.46  3.16  0.56  0.33  0.07 267.8
 BOI 20031018  3.44  3.11  0.40  0.42  0.18 263.9
 BOI 20031019  3.56  2.86  0.21  0.44  0.22 251.2
 BOI 20031020  3.49  3.05  0.31  0.46  0.20 250.8
 BOI 20031021  3.72  3.29  0.61  0.27  0.00 234.3
 BOI 20031022  3.69  3.24  0.48  0.33  0.11 231.3
 BOI 20031023  3.55  3.14  0.44  0.37  0.14 235.3
 BOI 20031024  3.28  3.01  0.43  0.46  0.11 246.9
 BOI 20031025  3.16  2.94  0.50  0.42  0.08 250.2
 BOI 20031026  3.13  2.89  0.46  0.43  0.11 247.3
 BOI 20031027  3.24  2.91  0.33  0.50  0.17 235.8
 BOI 20031028  3.13  1.94  0.12  0.21  0.25 238.1
 BOI 20031029  2.66  1.94  0.10  0.37  0.32 269.8
 BOI 20031030  2.08  1.35  0.00  0.30  0.38 329.4
 BOI 20031031  1.94  1.60  0.27  0.36  0.28 345.6
 BOI 20031101  2.00  1.61  0.23  0.38  0.27 330.0
 BOI 20031102  2.37  1.28  0.00  0.16  0.32 278.0
 BOI 20031103  2.13  1.23  0.03  0.14  0.39 300.2
 BOI 20031104  2.03  1.65  0.17  0.45  0.29 307.5
 BOI 20031105  2.10  1.67  0.18  0.43  0.27 293.1
 BOI 20031106  2.08  1.77  0.44  0.34  0.10 289.2
 BOI 20031107  2.21  1.72  0.21  0.39  0.23 269.3
 BOI 20031108  2.01  1.54  0.23  0.34  0.24 287.7
 BOI 20031109  1.84  1.07  0.00  0.19  0.38 307.1
 BOI 20031110  1.77  1.15  0.16  0.21  0.25 313.5
 BOI 20031111  1.70  1.24  0.16  0.34  0.26 319.8
 BOI 20031112  1.75  1.57  0.44  0.43  0.08 306.0
 BOI 20031113  1.74  1.36  0.26  0.37  0.19 302.7
 BOI 20031114  1.94  1.41  0.10  0.42  0.25 269.6
 BOI 20031115  1.67  0.84  0.00  0.10  0.32 303.4
 BOI 20031116  1.51  0.86  0.04  0.15  0.34 326.7
 BOI 20031117  1.55  1.02  0.01  0.34  0.33 313.3
 BOI 20031118  1.79  1.33  0.15  0.38  0.25 270.1
 BOI 20031119  1.78  1.04  0.00  0.21  0.36 268.6
 BOI 20031120  1.52  1.02  0.00  0.40  0.30 307.9
 BOI 20031121  1.25  0.74  0.02  0.21  0.34 365.5
 BOI 20031122  1.25  1.11  0.33  0.46  0.21 359.5
 BOI 20031123  1.42  1.00  0.14  0.39  0.17 312.9
 BOI 20031124  1.39  0.90  0.00  0.31  0.37 316.3
 BOI 20031125  1.31  0.76  0.03  0.18  0.35 329.1
 BOI 20031126  1.23  0.82  0.04  0.33  0.33 344.2
 BOI 20031127  1.38  1.07  0.21  0.44  0.16 303.2
 BOI 20031128  1.45  0.67  0.00  0.04  0.30 286.9
 BOI 20031129  1.40  0.70  0.00  0.11  0.30 293.7
 BOI 20031130  1.42  0.62  0.06  0.02  0.17 286.0
 BOI 20031201  1.44  0.80  0.00  0.19  0.32 280.3
 BOI 20031202  1.35  0.91  0.12  0.32  0.22 293.8
 BOI 20031203  1.36  0.96  0.08  0.42  0.22 289.7
 BOI 20031204  1.36  0.83  0.04  0.31  0.21 286.8
 BOI 20031205  1.28  0.70  0.10  0.13  0.22 300.0
 BOI 20031206  1.16  0.54  0.00  0.02  0.33 326.9
 BOI 20031207  1.14  0.68  0.00  0.24  0.35 329.0
 BOI 20031208  1.12  0.75  0.15  0.27  0.23 331.8
 BOI 20031209  1.27  0.77  0.00  0.35  0.22 293.8
 BOI 20031210  1.17  0.54  0.00  0.05  0.29 315.6
 BOI 20031211  1.11  0.69  0.15  0.23  0.17 330.7
 BOI 20031212  1.14  0.57  0.00  0.14  0.26 320.8
 BOI 20031213  1.16  0.50  0.00  0.01  0.26 314.9
 BOI 20031214  1.16  0.57  0.00  0.10  0.29 313.9
 BOI 20031215  1.06  0.76  0.11  0.43  0.18 340.1
 BOI 20031216  1.20  0.67  0.01  0.26  0.21 299.8
