 ACY 20020624  9.33  8.00  0.16  0.59  0.22 309.5
 ACY 20020625  9.37  7.31  0.08  0.51  0.28 308.4
 ACY 20020626  9.34  8.07  0.13  0.61  0.26 309.2
 ACY 20020627  9.23  7.23  0.03  0.51  0.37 312.1
 ACY 20020628  9.54  6.77  0.00  0.41  0.38 303.3
 ACY 20020629 10.41  8.68  0.16  0.58  0.18 282.1
 ACY 20020630 10.46  8.23  0.12  0.51  0.23 280.9
 ACY 20020701  8.55  7.01  0.10  0.54  0.30 331.7
 ACY 20020702  8.63  7.24  0.10  0.58  0.29 328.6
 ACY 20020703  8.78  7.26  0.08  0.59  0.28 323.5
 ACY 20020704  8.98  7.49  0.09  0.59  0.28 317.4
 ACY 20020705  9.08  8.19  0.24  0.66  0.10 314.3
 ACY 20020706  8.78  7.53  0.16  0.52  0.32 322.4
 ACY 20020707  9.01  8.21  0.30  0.62  0.08 315.6
 ACY 20020708  9.05  8.03  0.22  0.63  0.14 314.1
 ACY 20020709  9.85  8.31  0.06  0.60  0.34 292.4
 ACY 20020710  8.96  7.57  0.17  0.60  0.16 315.9
 ACY 20020711  9.04  8.36  0.37  0.59  0.04 313.2
 ACY 20020712  8.40  7.65  0.30  0.62  0.08 332.2
 ACY 20020713  8.37  6.86  0.16  0.52  0.23 332.6
 ACY 20020714  8.75  3.89  0.02  0.00  0.28 319.5
 ACY 20020715  8.50  7.16  0.14  0.56  0.26 327.1
 ACY 20020716  8.80  7.14  0.14  0.55  0.20 317.1
 ACY 20020717  8.61  7.68  0.19  0.65  0.17 321.9
 ACY 20020718  9.05  7.40  0.04  0.60  0.31 308.6
 ACY 20020719  9.12  5.83  0.03  0.19  0.47 305.8
 ACY 20020720  9.17  6.03  0.02  0.29  0.39 303.9
 ACY 20020721  8.59  6.62  0.14  0.48  0.20 319.8
 ACY 20020722  9.16  7.47  0.12  0.51  0.30 302.3
 ACY 20020723  9.07  7.28  0.04  0.53  0.37 303.8
 ACY 20020724  9.20  4.82  0.00  0.21  0.21 299.8
 ACY 20020725  8.97  4.36  0.00  0.18  0.16 305.0
 ACY 20020726  8.77  3.97  0.02  0.10  0.16 310.3
 ACY 20020727  8.42  5.80  0.02  0.42  0.28 319.6
 ACY 20020728  8.89  6.34  0.07  0.35  0.36 304.7
 ACY 20020729  8.95  7.71  0.09  0.63  0.29 301.8
 ACY 20020730  8.80  7.34  0.06  0.59  0.33 305.5
 ACY 20020731  8.60  7.34  0.15  0.61  0.20 310.2
 ACY 20020802  8.92  7.24  0.15  0.53  0.21 298.1
 ACY 20020803  8.82  7.27  0.16  0.54  0.21 299.6
 ACY 20020804  8.73  7.11  0.12  0.55  0.24 301.2
 ACY 20020805  9.13  7.60  0.10  0.57  0.29 289.4
 ACY 20020806  8.22  7.18  0.20  0.58  0.21 314.3
 ACY 20020807  7.29  6.06  0.16  0.51  0.27 345.8
 ACY 20020808  7.54  6.14  0.13  0.51  0.28 335.2
 ACY 20020809  7.82  6.74  0.21  0.59  0.15 323.3
 ACY 20020810  8.48  7.59  0.24  0.62  0.14 300.5
 ACY 20020811  8.04  7.00  0.17  0.61  0.21 313.0
 ACY 20020812  8.06  6.48  0.10  0.54  0.26 310.4
 ACY 20020813  8.26  6.96  0.10  0.60  0.27 302.0
 ACY 20020814  8.15  6.86  0.12  0.59  0.25 303.9
 ACY 20020815  8.17  6.15  0.03  0.47  0.35 301.5
 ACY 20020816  8.52  6.88  0.07  0.54  0.32 290.1
 ACY 20020817  8.55  6.90  0.06  0.57  0.29 287.4
 ACY 20020818  8.18  5.59  0.03  0.28  0.45 296.4
 ACY 20020819  8.24  6.55  0.13  0.54  0.19 293.1
 ACY 20020820  8.08  6.01  0.04  0.50  0.27 295.6
 ACY 20020821  7.66  6.03  0.16  0.52  0.15 307.1
 ACY 20020822  8.04  7.25  0.27  0.61  0.12 293.1
 ACY 20020823  7.78  4.71  0.00  0.23  0.38 299.1
 ACY 20020824  7.92  3.51  0.00  0.00  0.31 292.6
 ACY 20020825  8.07  6.01  0.07  0.44  0.31 286.1
 ACY 20020826  7.49  5.11  0.03  0.40  0.28 301.8
 ACY 20020827  7.62  4.08  0.00  0.18  0.28 295.5
 ACY 20020828  8.03  2.87  0.00  0.00  0.10 280.7
 ACY 20020829  7.96  3.59  0.00  0.00  0.33 280.9
 ACY 20020830  7.77  3.40  0.00  0.09  0.17 284.4
 ACY 20020831  7.65  4.59  0.00  0.32  0.24 285.5
 ACY 20020901  7.49  3.33  0.00  0.06  0.23 288.2
 ACY 20020902  6.66  3.96  0.03  0.22  0.32 315.1
 ACY 20020903  6.74  5.44  0.11  0.52  0.28 309.0
 ACY 20020904  7.10  6.22  0.17  0.62  0.21 293.2
 ACY 20020905  6.69  6.22  0.39  0.59  0.02 305.2
 ACY 20020906  6.67  6.21  0.53  0.43  0.02 303.2
 ACY 20020907  6.52  6.00  0.51  0.42  0.04 306.5
 ACY 20020908  6.61  6.03  0.53  0.38  0.04 299.4
 ACY 20020909  6.73  5.93  0.46  0.39  0.07 292.7
 ACY 20020910  7.48  6.31  0.21  0.51  0.22 265.2
 ACY 20020911  6.88  5.73  0.10  0.57  0.29 281.1
 ACY 20020912  6.00  5.53  0.39  0.55  0.06 312.6
 ACY 20020913  5.92  5.46  0.34  0.63  0.03 312.7
 ACY 20020914  6.28  4.56  0.01  0.47  0.32 294.0
 ACY 20020915  6.56  3.51  0.10  0.14  0.17 280.3
 ACY 20020916  6.72  3.47  0.09  0.07  0.24 271.8
 ACY 20020917  6.14  5.23  0.27  0.51  0.14 289.9
 ACY 20020918  6.23  5.56  0.35  0.56  0.04 283.2
 ACY 20020919  6.03  4.26  0.08  0.38  0.28 287.5
 ACY 20020920  6.25  5.16  0.24  0.50  0.14 275.3
 ACY 20020921  6.09  5.29  0.25  0.57  0.13 278.0
 ACY 20020922  5.78  4.14  0.07  0.41  0.28 287.2
 ACY 20020923  5.75  3.85  0.07  0.31  0.31 285.2
 ACY 20020924  5.65  4.28  0.14  0.47  0.18 285.8
 ACY 20020925  6.18  4.30  0.15  0.38  0.14 261.5
 ACY 20020926  6.19  2.63  0.07  0.00  0.15 257.9
 ACY 20020927  6.19  3.00  0.03  0.05  0.29 254.1
 ACY 20020928  6.05  4.45  0.14  0.41  0.21 255.5
 ACY 20020929  5.70  4.79  0.26  0.53  0.10 265.7
 ACY 20020930  5.75  4.90  0.28  0.52  0.11 260.2
 ACY 20021001  5.63  5.05  0.29  0.55  0.16 261.1
 ACY 20021002  5.66  4.54  0.22  0.41  0.24 256.1
 ACY 20021003  5.70  3.73  0.07  0.31  0.27 251.1
 ACY 20021004  5.78  2.95  0.03  0.16  0.20 244.8
 ACY 20021005  5.29  3.51  0.11  0.31  0.23 260.2
 ACY 20021006  5.13  3.85  0.29  0.34  0.10 262.7
 ACY 20021007  5.16  2.92  0.00  0.24  0.27 257.4
 ACY 20021008  4.55  3.94  0.39  0.43  0.09 282.4
 ACY 20021009  4.59  3.32  0.17  0.37  0.19 275.8
 ACY 20021010  4.50  2.82  0.09  0.26  0.24 277.0
 ACY 20021011  4.39  1.54  0.05  0.00  0.00 278.5
 ACY 20021012  4.19  2.09  0.09  0.12  0.13 286.0
 ACY 20021013  4.09  2.56  0.08  0.27  0.24 287.4
 ACY 20021014  4.22  4.04  0.64  0.36  0.00 275.5
 ACY 20021015  4.07  3.04  0.27  0.33  0.14 280.0
 ACY 20021016  4.14  1.43  0.00  0.00  0.07 271.3
 ACY 20021017  3.85  2.67  0.05  0.39  0.29 284.6
 ACY 20021018  3.62  3.22  0.33  0.48  0.18 295.0
 ACY 20021019  3.65  2.17  0.11  0.23  0.17 288.5
 ACY 20021020  3.44  2.65  0.30  0.32  0.16 299.0
 ACY 20021021  3.34  2.29  0.14  0.33  0.20 301.6
 ACY 20021022  3.29  2.44  0.43  0.19  0.06 300.6
 ACY 20021023  3.18  1.90  0.09  0.24  0.20 305.0
 ACY 20021024  3.20  1.78  0.06  0.18  0.23 298.6
 ACY 20021025  3.04  1.49  0.13  0.10  0.07 307.1
 ACY 20021026  2.94  1.60  0.15  0.17  0.07 311.5
 ACY 20021027  2.90  2.62  0.44  0.42  0.12 310.0
 ACY 20021028  2.92  1.71  0.08  0.21  0.23 302.4
 ACY 20021029  2.88  1.43  0.12  0.10  0.10 301.0
 ACY 20021030  2.98  1.04  0.00  0.00  0.08 288.6
 ACY 20021031  2.68  1.88  0.17  0.29  0.25 312.2
 ACY 20021101  2.54  1.85  0.16  0.32  0.29 322.6
 ACY 20021102  2.25  1.79  0.27  0.36  0.22 353.8
 ACY 20021103  2.42  2.04  0.31  0.43  0.17 325.5
 ACY 20021104  2.39  1.63  0.17  0.27  0.23 323.8
 ACY 20021105  2.60  1.76  0.22  0.23  0.19 295.5
 ACY 20021106  2.73  1.58  0.00  0.19  0.37 277.9
 ACY 20021107  2.17  1.98  0.45  0.40  0.15 336.2
 ACY 20021108  2.37  2.16  0.38  0.50  0.12 306.4
 ACY 20021109  2.46  2.03  0.14  0.52  0.27 291.6
 ACY 20021110  2.37  1.22  0.01  0.15  0.25 297.1
 ACY 20021111  2.57  1.28  0.00  0.16  0.22 272.7
 ACY 20021112  2.46  0.81  0.00  0.00  0.03 280.1
 ACY 20021113  2.40  1.04  0.00  0.12  0.12 282.3
 ACY 20021114  2.08  1.59  0.21  0.37  0.22 316.0
 ACY 20021115  2.16  1.69  0.11  0.47  0.30 301.1
 ACY 20021116  2.16  0.76  0.00  0.00  0.09 296.1
 ACY 20021117  2.31  0.84  0.00  0.00  0.12 274.0
 ACY 20021118  1.93  1.71  0.30  0.47  0.23 319.6
 ACY 20021119  2.20  1.58  0.10  0.39  0.26 279.7
 ACY 20021120  2.01  1.65  0.22  0.47  0.20 300.4
 ACY 20021121  2.01  1.07  0.00  0.18  0.27 297.0
 ACY 20021122  1.99  1.02  0.00  0.15  0.27 295.8
 ACY 20021123  1.72  1.54  0.40  0.40  0.20 335.3
 ACY 20021124  1.97  1.70  0.30  0.47  0.18 292.0
 ACY 20021125  2.01  1.39  0.13  0.35  0.21 283.2
 ACY 20021126  2.01  1.46  0.15  0.40  0.19 279.4
 ACY 20021127  1.76  0.85  0.00  0.15  0.20 310.9
 ACY 20021128  1.52  1.21  0.20  0.39  0.28 353.0
 ACY 20021129  1.68  1.13  0.07  0.32  0.30 319.6
 ACY 20021130  1.61  0.91  0.00  0.18  0.35 330.0
 ACY 20021201  1.47  1.28  0.26  0.44  0.30 357.8
 ACY 20021202  1.67  1.09  0.13  0.26  0.23 312.6
 ACY 20021203  1.58  1.49  0.61  0.30  0.09 326.9
 ACY 20021204  1.59  1.28  0.21  0.45  0.21 323.6
 ACY 20021205  1.77  0.58  0.00  0.00  0.03 289.4
 ACY 20021206  1.67  1.33  0.12  0.47  0.31 302.2
 ACY 20021207  1.64  1.51  0.45  0.44  0.11 304.9
 ACY 20021208  1.55  1.08  0.16  0.32  0.21 321.0
 ACY 20021209  1.57  1.50  0.60  0.39  0.02 315.2
 ACY 20021210  1.77  1.15  0.03  0.34  0.29 280.8
 ACY 20021211  1.67  0.60  0.02  0.00  0.08 296.2
 ACY 20021212  1.58  0.98  0.11  0.26  0.19 310.1
