 BOS 20020805  8.39  6.48  0.04  0.52  0.31 294.8
 BOS 20020806  7.00  5.76  0.05  0.54  0.39 341.7
 BOS 20020807  6.74  5.41  0.11  0.52  0.27 350.6
 BOS 20020808  6.59  5.00  0.06  0.49  0.29 355.9
 BOS 20020809  6.83  6.15  0.28  0.63  0.07 343.3
 BOS 20020810  8.12  7.02  0.28  0.57  0.07 295.4
 BOS 20020811  7.74  6.53  0.18  0.58  0.17 305.5
 BOS 20020812  7.56  6.09  0.15  0.52  0.21 309.8
 BOS 20020813  7.72  6.33  0.21  0.54  0.12 302.2
 BOS 20020814  7.78  6.66  0.25  0.59  0.07 298.4
 BOS 20020815  7.62  6.46  0.19  0.57  0.18 301.7
 BOS 20020816  7.94  5.94  0.06  0.47  0.29 289.9
 BOS 20020817  7.55  6.61  0.18  0.67  0.12 300.3
 BOS 20020818  7.62  5.63  0.05  0.48  0.27 296.2
 BOS 20020819  7.14  6.38  0.25  0.60  0.15 311.0
 BOS 20020820  7.44  5.10  0.03  0.41  0.27 297.6
 BOS 20020821  6.80  6.33  0.36  0.64  0.00 318.7
 BOS 20020822  7.41  6.31  0.25  0.56  0.10 294.2
 BOS 20020823  6.76  4.22  0.09  0.32  0.15 315.3
 BOS 20020824  7.05  3.02  0.00  0.01  0.26 301.8
 BOS 20020825  6.80  4.58  0.03  0.37  0.30 308.8
 BOS 20020826  6.75  6.01  0.21  0.64  0.15 308.3
 BOS 20020827  6.92  5.73  0.15  0.61  0.14 299.1
 BOS 20020828  7.11  5.37  0.16  0.45  0.17 290.1
 BOS 20020829  7.17  2.77  0.00  0.00  0.17 285.7
 BOS 20020830  6.96  2.84  0.02  0.05  0.12 290.3
 BOS 20020831  6.48  5.57  0.26  0.60  0.05 305.2
 BOS 20020901  6.40  5.90  0.41  0.56  0.01 305.3
 BOS 20020902  6.43  2.63  0.04  0.00  0.16 301.0
 BOS 20020903  6.26  3.21  0.03  0.10  0.29 304.7
 BOS 20020904  6.59  5.53  0.11  0.59  0.26 289.4
 BOS 20020905  5.98  5.28  0.25  0.53  0.22 310.8
 BOS 20020906  5.87  5.38  0.45  0.44  0.10 312.4
 BOS 20020907  5.95  4.91  0.31  0.43  0.12 305.2
 BOS 20020908  6.22  5.76  0.41  0.53  0.06 291.2
 BOS 20020909  6.57  5.96  0.33  0.53  0.15 274.7
 BOS 20020910  6.63  6.09  0.32  0.61  0.08 269.9
 BOS 20020911  6.31  4.10  0.00  0.30  0.39 277.7
 BOS 20020912  5.23  4.77  0.32  0.59  0.09 321.7
 BOS 20020913  5.22  4.67  0.25  0.62  0.12 318.5
 BOS 20020914  5.49  4.42  0.14  0.58  0.14 301.2
 BOS 20020915  5.78  2.59  0.07  0.04  0.15 285.4
 BOS 20020916  5.67  2.71  0.09  0.11  0.09 286.4
 BOS 20020917  5.25  4.50  0.20  0.53  0.24 301.6
 BOS 20020918  5.28  4.77  0.37  0.52  0.09 296.5
 BOS 20020919  5.28  4.63  0.35  0.49  0.10 292.8
 BOS 20020920  5.49  4.81  0.29  0.50  0.18 279.2
 BOS 20020921  5.40  4.82  0.30  0.53  0.16 279.3
 BOS 20020922  5.29  3.57  0.15  0.35  0.13 280.5
 BOS 20020923  5.09  2.21  0.01  0.00  0.27 286.2
 BOS 20020924  4.99  3.52  0.08  0.40  0.25 286.9
 BOS 20020925  5.04  4.27  0.25  0.54  0.12 280.5
 BOS 20020926  5.23  3.21  0.12  0.19  0.26 268.0
 BOS 20020927  5.37  2.02  0.01  0.03  0.09 258.2
 BOS 20020928  5.11  3.88  0.09  0.42  0.34 265.2
 BOS 20020929  4.92  4.07  0.27  0.49  0.11 270.0
 BOS 20020930  4.55  3.57  0.24  0.45  0.11 284.5
 BOS 20021001  4.46  3.91  0.30  0.48  0.19 284.6
 BOS 20021002  4.57  2.88  0.23  0.17  0.15 274.6
 BOS 20021003  4.85  2.74  0.06  0.19  0.24 256.9
 BOS 20021004  4.55  2.56  0.21  0.18  0.00 267.5
 BOS 20021005  4.51  2.80  0.18  0.23  0.12 265.1
 BOS 20021006  4.36  3.57  0.50  0.24  0.06 268.1
 BOS 20021007  4.34  1.95  0.04  0.07  0.16 264.7
 BOS 20021008  3.76  3.24  0.49  0.30  0.10 294.5
 BOS 20021009  3.74  2.28  0.14  0.24  0.15 291.5
 BOS 20021010  3.62  2.56  0.24  0.31  0.12 294.7
 BOS 20021011  3.57  1.74  0.18  0.08  0.01 293.4
 BOS 20021012  3.54  1.13  0.00  0.00  0.01 290.7
 BOS 20021013  3.59  1.33  0.08  0.00  0.00 282.2
