 BIS 20030622  7.45  4.22  0.00  0.22  0.30 347.1
 BIS 20030623  7.67  4.68  0.00  0.26  0.35 338.8
 BIS 20030624  7.84  3.57  0.00  0.05  0.27 332.3
 BIS 20030625  7.56  3.10  0.00  0.00  0.23 342.4
 BIS 20030626  7.20  6.44  0.33  0.48  0.19 356.8
 BIS 20030627  7.53  5.17  0.00  0.35  0.41 343.4
 BIS 20030628  7.46  5.87  0.06  0.48  0.37 345.8
 BIS 20030629  7.34  6.70  0.42  0.46  0.11 349.9
 BIS 20030630  7.98  7.41  0.55  0.38  0.05 326.1
 BIS 20030701  7.98  6.66  0.28  0.44  0.18 325.5
 BIS 20030702  8.38  6.69  0.18  0.46  0.23 312.4
 BIS 20030703  8.68  6.59  0.03  0.51  0.31 302.5
 BIS 20030704  8.03  7.23  0.37  0.47  0.15 322.5
 BIS 20030705  7.87  7.23  0.45  0.45  0.09 327.1
 BIS 20030706  8.49  6.92  0.21  0.46  0.22 306.8
 BIS 20030707  7.97  6.90  0.32  0.46  0.16 322.7
 BIS 20030708  7.80  5.16  0.06  0.30  0.32 328.1
 BIS 20030709  7.83  4.53  0.13  0.16  0.20 326.5
 BIS 20030710  7.64  6.68  0.23  0.51  0.26 333.1
 BIS 20030711  7.42  6.36  0.27  0.45  0.24 340.6
 BIS 20030712  7.81  7.15  0.42  0.46  0.12 325.0
 BIS 20030713  8.38  7.59  0.37  0.48  0.15 305.6
 BIS 20030714  8.24  6.91  0.19  0.48  0.28 309.0
 BIS 20030715  8.02  7.36  0.47  0.44  0.07 315.3
 BIS 20030716  8.24  6.79  0.25  0.45  0.19 307.4
 BIS 20030717  8.27  6.89  0.22  0.48  0.22 305.5
 BIS 20030718  8.31  6.87  0.29  0.43  0.16 303.4
 BIS 20030719  8.09  7.02  0.30  0.48  0.17 309.4
 BIS 20030720  7.91  6.87  0.39  0.40  0.14 314.6
 BIS 20030721  7.90  5.62  0.00  0.42  0.37 313.7
 BIS 20030722  7.79  5.99  0.23  0.37  0.20 315.9
 BIS 20030723  8.22  7.39  0.41  0.45  0.11 300.3
 BIS 20030724  7.90  7.33  0.58  0.35  0.04 309.5
 BIS 20030725  8.24  6.10  0.01  0.50  0.31 297.3
 BIS 20030726  8.03  6.20  0.06  0.49  0.32 302.6
 BIS 20030727  7.89  5.97  0.01  0.48  0.38 306.1
 BIS 20030728  7.76  7.18  0.49  0.43  0.07 309.0
 BIS 20030729  7.50  6.05  0.21  0.44  0.23 316.9
 BIS 20030730  7.15  6.04  0.21  0.47  0.28 328.0
 BIS 20030801  7.19  5.37  0.20  0.34  0.24 322.9
 BIS 20030802  6.96  6.08  0.30  0.45  0.23 330.0
 BIS 20030803  7.58  6.84  0.45  0.43  0.08 305.4
 BIS 20030804  7.82  5.00  0.04  0.27  0.34 295.9
 BIS 20030805  7.31  4.41  0.09  0.20  0.27 311.4
 BIS 20030806  7.01  5.02  0.16  0.34  0.23 320.5
 BIS 20030807  7.32  5.74  0.16  0.45  0.24 307.2
 BIS 20030808  7.23  5.97  0.27  0.43  0.19 308.9
 BIS 20030810  7.00  5.15  0.22  0.32  0.21 313.2
 BIS 20030811  7.28  6.11  0.42  0.37  0.06 300.1
 BIS 20030812  7.29  6.40  0.38  0.44  0.12 297.8
 BIS 20030813  7.22  6.70  0.52  0.40  0.07 298.0
 BIS 20030814  7.18  6.44  0.46  0.41  0.08 297.2
 BIS 20030815  7.20  6.47  0.53  0.36  0.04 294.5
 BIS 20030816  7.39  6.61  0.49  0.39  0.05 286.0
 BIS 20030817  7.56  6.30  0.32  0.42  0.14 278.3
 BIS 20030818  7.16  5.25  0.11  0.40  0.27 289.0
 BIS 20030819  6.94  4.48  0.05  0.27  0.34 294.3
 BIS 20030820  6.95  6.15  0.34  0.47  0.16 291.3
 BIS 20030821  6.94  6.18  0.42  0.41  0.13 289.1
 BIS 20030822  7.26  6.07  0.28  0.45  0.17 275.1
 BIS 20030823  7.06  5.61  0.21  0.44  0.20 279.4
 BIS 20030824  6.83  5.78  0.28  0.46  0.18 284.7
 BIS 20030825  6.57  5.33  0.19  0.47  0.23 291.5
 BIS 20030826  6.58  5.96  0.54  0.33  0.08 288.3
 BIS 20030827  6.60  5.02  0.13  0.44  0.25 284.8
 BIS 20030828  6.27  5.15  0.23  0.44  0.23 294.3
 BIS 20030829  6.04  4.10  0.02  0.37  0.33 300.7
 BIS 20030830  5.58  4.46  0.34  0.33  0.15 317.8
 BIS 20030831  5.85  4.46  0.32  0.29  0.15 301.8
 BIS 20030901  5.94  4.97  0.32  0.39  0.19 294.5
 BIS 20030902  5.90  4.90  0.21  0.46  0.26 293.3
 BIS 20030903  5.58  4.62  0.49  0.27  0.06 303.4
 BIS 20030904  5.94  5.49  0.69  0.20  0.06 284.5
 BIS 20030905  6.05  5.51  0.57  0.32  0.06 276.6
 BIS 20030906  5.86  5.37  0.48  0.42  0.08 281.0
 BIS 20030907  5.68  5.00  0.37  0.45  0.13 285.2
 BIS 20030908  5.69  4.67  0.24  0.45  0.20 281.0
 BIS 20030909  5.44  3.20  0.00  0.23  0.34 288.1
 BIS 20030910  5.30  2.26  0.00  0.02  0.24 290.5
 BIS 20030911  4.74  3.91  0.19  0.48  0.25 315.1
 BIS 20030912  4.82  3.33  0.05  0.37  0.31 306.4
 BIS 20030913  4.31  2.63  0.00  0.24  0.38 332.8
 BIS 20030914  4.23  2.68  0.10  0.19  0.34 333.6
 BIS 20030915  4.70  4.16  0.33  0.49  0.15 300.0
 BIS 20030916  4.64  3.39  0.09  0.42  0.27 298.7
 BIS 20030917  4.56  2.70  0.00  0.20  0.39 298.6
 BIS 20030918  3.98  2.01  0.00  0.12  0.29 330.6
 BIS 20030919  4.13  3.80  0.43  0.46  0.11 315.5
 BIS 20030920  4.08  3.22  0.15  0.45  0.27 314.4
 BIS 20030921  3.90  2.28  0.06  0.17  0.32 321.6
 BIS 20030922  3.74  3.18  0.20  0.49  0.28 328.1
 BIS 20030923  4.13  3.33  0.19  0.47  0.22 296.3
 BIS 20030924  3.77  3.14  0.12  0.51  0.34 315.3
 BIS 20030925  3.84  2.97  0.03  0.52  0.33 305.2
 BIS 20030926  3.70  2.07  0.00  0.18  0.34 309.7
 BIS 20030927  3.52  1.98  0.00  0.17  0.36 317.9
 BIS 20030928  3.70  2.50  0.02  0.37  0.32 298.7
 BIS 20030929  3.42  2.56  0.17  0.37  0.25 314.2
 BIS 20030930  3.23  2.80  0.35  0.43  0.16 324.6
 BIS 20031001  3.31  2.94  0.30  0.51  0.18 312.7
 BIS 20031002  3.45  2.80  0.29  0.38  0.19 295.9
 BIS 20031003  3.67  2.89  0.20  0.39  0.27 275.4
 BIS 20031004  3.47  3.13  0.53  0.29  0.14 283.9
 BIS 20031005  3.39  3.07  0.72  0.18  0.00 284.7
 BIS 20031006  3.32  3.08  0.74  0.19  0.00 283.7
 BIS 20031007  3.14  2.90  0.64  0.25  0.07 292.1
 BIS 20031008  3.07  2.32  0.18  0.38  0.24 291.7
 BIS 20031009  3.19  2.77  0.36  0.41  0.18 277.5
 BIS 20031010  3.39  1.99  0.04  0.27  0.21 258.2
 BIS 20031011  2.86  2.50  0.48  0.29  0.16 293.9
 BIS 20031012  3.04  2.44  0.26  0.41  0.18 273.4
 BIS 20031013  2.75  2.16  0.08  0.48  0.34 292.9
 BIS 20031014  2.65  2.16  0.30  0.36  0.21 295.8
 BIS 20031015  2.50  1.84  0.21  0.33  0.21 305.6
 BIS 20031017  2.56  2.08  0.13  0.48  0.31 286.0
